Starting Integer: 2367634278637862836782367823253326537914
EVEN: 14664590022355006601753702636095556 /2
EVEN: 7332295011177503300876851318047778 /2
ODD: 3666147505588751650438425659023889 *3+1
EVEN: 10998442516766254951315276977071668 /2
EVEN: 5499221258383127475657638488535834 /2
ODD: 2749610629191563737828819244267917 *3+1
EVEN: 8248831887574691213486457732803752 /2
EVEN: 4124415943787345606743228866401876 /2
EVEN: 2062207971893672803371614433200938 /2
ODD: 1031103985946836401685807216600469 *3+1
EVEN: 3093311957840509205057421649801408 /2
EVEN: 1546655978920254602528710824900704 /2
EVEN: 773327989460127301264355412450352 /2
EVEN: 386663994730063650632177706225176 /2
EVEN: 193331997365031825316088853112588 /2
EVEN: 96665998682515912658044426556294 /2
ODD: 48332999341257956329022213278147 *3+1
EVEN: 144998998023773868987066639834442 /2
ODD: 72499499011886934493533319917221 *3+1
EVEN: 217498497035660803480599959751664 /2
EVEN: 108749248517830401740299979875832 /2
EVEN: 54374624258915200870149989937916 /2
EVEN: 27187312129457600435074994968958 /2
ODD: 13593656064728800217537497484479 *3+1
EVEN: 40780968194186400652612492453438 /2
ODD: 20390484097093200326306246226719 *3+1
EVEN: 61171452291279600978918738680158 /2
ODD: 30585726145639800489459369340079 *3+1
EVEN: 91757178436919401468378108020238 /2
ODD: 45878589218459700734189054010119 *3+1
EVEN: 137635767655379102202567162030358 /2
ODD: 68817883827689551101283581015179 *3+1
EVEN: 206453651483068653303850743045538 /2
ODD: 103226825741534326651925371522769 *3+1
EVEN: 309680477224602979955776114568308 /2
EVEN: 154840238612301489977888057284154 /2
ODD: 77420119306150744988944028642077 *3+1
EVEN: 232260357918452234966832085926232 /2
EVEN: 116130178959226117483416042963116 /2
EVEN: 58065089479613058741708021481558 /2
ODD: 29032544739806529370854010740779 *3+1
EVEN: 87097634219419588112562032222338 /2
ODD: 43548817109709794056281016111169 *3+1
EVEN: 130646451329129382168843048333508 /2
EVEN: 65323225664564691084421524166754 /2
ODD: 32661612832282345542210762083377 *3+1
EVEN: 97984838496847036626632286250132 /2
EVEN: 48992419248423518313316143125066 /2
ODD: 24496209624211759156658071562533 *3+1
EVEN: 73488628872635277469974214687600 /2
EVEN: 36744314436317638734987107343800 /2
EVEN: 18372157218158819367493553671900 /2
EVEN: 9186078609079409683746776835950 /2
ODD: 4593039304539704841873388417975 *3+1
EVEN: 13779117913619114525620165253926 /2
ODD: 6889558956809557262810082626963 *3+1
EVEN: 20668676870428671788430247880890 /2
ODD: 10334338435214335894215123940445 *3+1
EVEN: 31003015305643007682645371821336 /2
EVEN: 15501507652821503841322685910668 /2
EVEN: 7750753826410751920661342955334 /2
ODD: 3875376913205375960330671477667 *3+1
EVEN: 11626130739616127880992014433002 /2
ODD: 5813065369808063940496007216501 *3+1
EVEN: 17439196109424191821488021649504 /2
EVEN: 8719598054712095910744010824752 /2
EVEN: 4359799027356047955372005412376 /2
EVEN: 2179899513678023977686002706188 /2
EVEN: 1089949756839011988843001353094 /2
ODD: 544974878419505994421500676547 *3+1
EVEN: 1634924635258517983264502029642 /2
ODD: 817462317629258991632251014821 *3+1
EVEN: 2452386952887776974896753044464 /2
EVEN: 1226193476443888487448376522232 /2
EVEN: 613096738221944243724188261116 /2
EVEN: 306548369110972121862094130558 /2
ODD: 153274184555486060931047065279 *3+1
EVEN: 459822553666458182793141195838 /2
ODD: 229911276833229091396570597919 *3+1
EVEN: 689733830499687274189711793758 /2
ODD: 344866915249843637094855896879 *3+1
EVEN: 1034600745749530911284567690638 /2
ODD: 517300372874765455642283845319 *3+1
EVEN: 1551901118624296366926851535958 /2
ODD: 775950559312148183463425767979 *3+1
EVEN: 2327851677936444550390277303938 /2
ODD: 1163925838968222275195138651969 *3+1
EVEN: 3491777516904666825585415955908 /2
EVEN: 1745888758452333412792707977954 /2
ODD: 872944379226166706396353988977 *3+1
EVEN: 2618833137678500119189061966932 /2
EVEN: 1309416568839250059594530983466 /2
ODD: 654708284419625029797265491733 *3+1
EVEN: 1964124853258875089391796475200 /2
EVEN: 982062426629437544695898237600 /2
EVEN: 491031213314718772347949118800 /2
EVEN: 245515606657359386173974559400 /2
EVEN: 122757803328679693086987279700 /2
EVEN: 61378901664339846543493639850 /2
ODD: 30689450832169923271746819925 *3+1
EVEN: 92068352496509769815240459776 /2
EVEN: 46034176248254884907620229888 /2
EVEN: 23017088124127442453810114944 /2
EVEN: 11508544062063721226905057472 /2
EVEN: 5754272031031860613452528736 /2
EVEN: 2877136015515930306726264368 /2
EVEN: 1438568007757965153363132184 /2
EVEN: 719284003878982576681566092 /2
EVEN: 359642001939491288340783046 /2
ODD: 179821000969745644170391523 *3+1
EVEN: 539463002909236932511174570 /2
ODD: 269731501454618466255587285 *3+1
EVEN: 809194504363855398766761856 /2
EVEN: 404597252181927699383380928 /2
EVEN: 202298626090963849691690464 /2
EVEN: 101149313045481924845845232 /2
EVEN: 50574656522740962422922616 /2
EVEN: 25287328261370481211461308 /2
EVEN: 12643664130685240605730654 /2
ODD: 6321832065342620302865327 *3+1
EVEN: 18965496196027860908595982 /2
ODD: 9482748098013930454297991 *3+1
EVEN: 28448244294041791362893974 /2
ODD: 14224122147020895681446987 *3+1
EVEN: 42672366441062687044340962 /2
ODD: 21336183220531343522170481 *3+1
EVEN: 64008549661594030566511444 /2
EVEN: 32004274830797015283255722 /2
ODD: 16002137415398507641627861 *3+1
EVEN: 48006412246195522924883584 /2
EVEN: 24003206123097761462441792 /2
EVEN: 12001603061548880731220896 /2
EVEN: 6000801530774440365610448 /2
EVEN: 3000400765387220182805224 /2
EVEN: 1500200382693610091402612 /2
EVEN: 750100191346805045701306 /2
ODD: 375050095673402522850653 *3+1
EVEN: 1125150287020207568551960 /2
EVEN: 562575143510103784275980 /2
EVEN: 281287571755051892137990 /2
ODD: 140643785877525946068995 *3+1
EVEN: 421931357632577838206986 /2
ODD: 210965678816288919103493 *3+1
EVEN: 632897036448866757310480 /2
EVEN: 316448518224433378655240 /2
EVEN: 158224259112216689327620 /2
EVEN: 79112129556108344663810 /2
ODD: 39556064778054172331905 *3+1
EVEN: 118668194334162516995716 /2
EVEN: 59334097167081258497858 /2
ODD: 29667048583540629248929 *3+1
EVEN: 89001145750621887746788 /2
EVEN: 44500572875310943873394 /2
ODD: 22250286437655471936697 *3+1
EVEN: 66750859312966415810092 /2
EVEN: 33375429656483207905046 /2
ODD: 16687714828241603952523 *3+1
EVEN: 50063144484724811857570 /2
ODD: 25031572242362405928785 *3+1
EVEN: 75094716727087217786356 /2
EVEN: 37547358363543608893178 /2
ODD: 18773679181771804446589 *3+1
EVEN: 56321037545315413339768 /2
EVEN: 28160518772657706669884 /2
EVEN: 14080259386328853334942 /2
ODD: 7040129693164426667471 *3+1
EVEN: 21120389079493280002414 /2
ODD: 10560194539746640001207 *3+1
EVEN: 31680583619239920003622 /2
ODD: 15840291809619960001811 *3+1
EVEN: 47520875428859880005434 /2
ODD: 23760437714429940002717 *3+1
EVEN: 71281313143289820008152 /2
EVEN: 35640656571644910004076 /2
EVEN: 17820328285822455002038 /2
ODD: 8910164142911227501019 *3+1
EVEN: 26730492428733682503058 /2
ODD: 13365246214366841251529 *3+1
EVEN: 40095738643100523754588 /2
EVEN: 20047869321550261877294 /2
ODD: 10023934660775130938647 *3+1
EVEN: 30071803982325392815942 /2
ODD: 15035901991162696407971 *3+1
EVEN: 45107705973488089223914 /2
ODD: 22553852986744044611957 *3+1
EVEN: 67661558960232133835872 /2
EVEN: 33830779480116066917936 /2
EVEN: 16915389740058033458968 /2
EVEN: 8457694870029016729484 /2
EVEN: 4228847435014508364742 /2
ODD: 2114423717507254182371 *3+1
EVEN: 6343271152521762547114 /2
ODD: 3171635576260881273557 *3+1
EVEN: 9514906728782643820672 /2
EVEN: 4757453364391321910336 /2
EVEN: 2378726682195660955168 /2
EVEN: 1189363341097830477584 /2
EVEN: 594681670548915238792 /2
EVEN: 297340835274457619396 /2
EVEN: 148670417637228809698 /2
ODD: 74335208818614404849 *3+1
EVEN: 223005626455843214548 /2
EVEN: 111502813227921607274 /2
ODD: 55751406613960803637 *3+1
EVEN: 167254219841882410912 /2
EVEN: 83627109920941205456 /2
EVEN: 41813554960470602728 /2
EVEN: 20906777480235301364 /2
EVEN: 10453388740117650682 /2
ODD: 5226694370058825341 *3+1
EVEN: 15680083110176476024 /2
EVEN: 7840041555088238012 /2
EVEN: 3920020777544119006 /2
ODD: 1960010388772059503 *3+1
EVEN: 5880031166316178510 /2
ODD: 2940015583158089255 *3+1
EVEN: 8820046749474267766 /2
ODD: 4410023374737133883 *3+1
EVEN: 13230070124211401650 /2
ODD: 6615035062105700825 *3+1
EVEN: 19845105186317102476 /2
EVEN: 9922552593158551238 /2
ODD: 4961276296579275619 *3+1
EVEN: 14883828889737826858 /2
ODD: 7441914444868913429 *3+1
EVEN: 22325743334606740288 /2
EVEN: 11162871667303370144 /2
EVEN: 5581435833651685072 /2
EVEN: 2790717916825842536 /2
EVEN: 1395358958412921268 /2
EVEN: 697679479206460634 /2
ODD: 348839739603230317 *3+1
EVEN: 1046519218809690952 /2
EVEN: 523259609404845476 /2
EVEN: 261629804702422738 /2
ODD: 130814902351211369 *3+1
EVEN: 392444707053634108 /2
EVEN: 196222353526817054 /2
ODD: 98111176763408527 *3+1
EVEN: 294333530290225582 /2
ODD: 147166765145112791 *3+1
EVEN: 441500295435338374 /2
ODD: 220750147717669187 *3+1
EVEN: 662250443153007562 /2
ODD: 331125221576503781 *3+1
EVEN: 993375664729511344 /2
EVEN: 496687832364755672 /2
EVEN: 248343916182377836 /2
EVEN: 124171958091188918 /2
ODD: 62085979045594459 *3+1
EVEN: 186257937136783378 /2
ODD: 93128968568391689 *3+1
EVEN: 279386905705175068 /2
EVEN: 139693452852587534 /2
ODD: 69846726426293767 *3+1
EVEN: 209540179278881302 /2
ODD: 104770089639440651 *3+1
EVEN: 314310268918321954 /2
ODD: 157155134459160977 *3+1
EVEN: 471465403377482932 /2
EVEN: 235732701688741466 /2
ODD: 117866350844370733 *3+1
EVEN: 353599052533112200 /2
EVEN: 176799526266556100 /2
EVEN: 88399763133278050 /2
ODD: 44199881566639025 *3+1
EVEN: 132599644699917076 /2
EVEN: 66299822349958538 /2
ODD: 33149911174979269 *3+1
EVEN: 99449733524937808 /2
EVEN: 49724866762468904 /2
EVEN: 24862433381234452 /2
EVEN: 12431216690617226 /2
ODD: 6215608345308613 *3+1
EVEN: 18646825035925840 /2
EVEN: 9323412517962920 /2
EVEN: 4661706258981460 /2
EVEN: 2330853129490730 /2
ODD: 1165426564745365 *3+1
EVEN: 3496279694236096 /2
EVEN: 1748139847118048 /2
EVEN: 874069923559024 /2
EVEN: 437034961779512 /2
EVEN: 218517480889756 /2
EVEN: 109258740444878 /2
ODD: 54629370222439 *3+1
EVEN: 163888110667318 /2
ODD: 81944055333659 *3+1
EVEN: 245832166000978 /2
ODD: 122916083000489 *3+1
EVEN: 368748249001468 /2
EVEN: 184374124500734 /2
ODD: 92187062250367 *3+1
EVEN: 276561186751102 /2
ODD: 138280593375551 *3+1
EVEN: 414841780126654 /2
ODD: 207420890063327 *3+1
EVEN: 622262670189982 /2
ODD: 311131335094991 *3+1
EVEN: 933394005284974 /2
ODD: 466697002642487 *3+1
EVEN: 1400091007927462 /2
ODD: 700045503963731 *3+1
EVEN: 2100136511891194 /2
ODD: 1050068255945597 *3+1
EVEN: 3150204767836792 /2
EVEN: 1575102383918396 /2
EVEN: 787551191959198 /2
ODD: 393775595979599 *3+1
EVEN: 1181326787938798 /2
ODD: 590663393969399 *3+1
EVEN: 1771990181908198 /2
ODD: 885995090954099 *3+1
EVEN: 2657985272862298 /2
ODD: 1328992636431149 *3+1
EVEN: 3986977909293448 /2
EVEN: 1993488954646724 /2
EVEN: 996744477323362 /2
ODD: 498372238661681 *3+1
EVEN: 1495116715985044 /2
EVEN: 747558357992522 /2
ODD: 373779178996261 *3+1
EVEN: 1121337536988784 /2
EVEN: 560668768494392 /2
EVEN: 280334384247196 /2
EVEN: 140167192123598 /2
ODD: 70083596061799 *3+1
EVEN: 210250788185398 /2
ODD: 105125394092699 *3+1
EVEN: 315376182278098 /2
ODD: 157688091139049 *3+1
EVEN: 473064273417148 /2
EVEN: 236532136708574 /2
ODD: 118266068354287 *3+1
EVEN: 354798205062862 /2
ODD: 177399102531431 *3+1
EVEN: 532197307594294 /2
ODD: 266098653797147 *3+1
EVEN: 798295961391442 /2
ODD: 399147980695721 *3+1
EVEN: 1197443942087164 /2
EVEN: 598721971043582 /2
ODD: 299360985521791 *3+1
EVEN: 898082956565374 /2
ODD: 449041478282687 *3+1
EVEN: 1347124434848062 /2
ODD: 673562217424031 *3+1
EVEN: 2020686652272094 /2
ODD: 1010343326136047 *3+1
EVEN: 3031029978408142 /2
ODD: 1515514989204071 *3+1
EVEN: 4546544967612214 /2
ODD: 2273272483806107 *3+1
EVEN: 6819817451418322 /2
ODD: 3409908725709161 *3+1
EVEN: 10229726177127484 /2
EVEN: 5114863088563742 /2
ODD: 2557431544281871 *3+1
EVEN: 7672294632845614 /2
ODD: 3836147316422807 *3+1
EVEN: 11508441949268422 /2
ODD: 5754220974634211 *3+1
EVEN: 17262662923902634 /2
ODD: 8631331461951317 *3+1
EVEN: 25893994385853952 /2
EVEN: 12946997192926976 /2
EVEN: 6473498596463488 /2
EVEN: 3236749298231744 /2
EVEN: 1618374649115872 /2
EVEN: 809187324557936 /2
EVEN: 404593662278968 /2
EVEN: 202296831139484 /2
EVEN: 101148415569742 /2
ODD: 50574207784871 *3+1
EVEN: 151722623354614 /2
ODD: 75861311677307 *3+1
EVEN: 227583935031922 /2
ODD: 113791967515961 *3+1
EVEN: 341375902547884 /2
EVEN: 170687951273942 /2
ODD: 85343975636971 *3+1
EVEN: 256031926910914 /2
ODD: 128015963455457 *3+1
EVEN: 384047890366372 /2
EVEN: 192023945183186 /2
ODD: 96011972591593 *3+1
EVEN: 288035917774780 /2
EVEN: 144017958887390 /2
ODD: 72008979443695 *3+1
EVEN: 216026938331086 /2
ODD: 108013469165543 *3+1
EVEN: 324040407496630 /2
ODD: 162020203748315 *3+1
EVEN: 486060611244946 /2
ODD: 243030305622473 *3+1
EVEN: 729090916867420 /2
EVEN: 364545458433710 /2
ODD: 182272729216855 *3+1
EVEN: 546818187650566 /2
ODD: 273409093825283 *3+1
EVEN: 820227281475850 /2
ODD: 410113640737925 *3+1
EVEN: 1230340922213776 /2
EVEN: 615170461106888 /2
EVEN: 307585230553444 /2
EVEN: 153792615276722 /2
ODD: 76896307638361 *3+1
EVEN: 230688922915084 /2
EVEN: 115344461457542 /2
ODD: 57672230728771 *3+1
EVEN: 173016692186314 /2
ODD: 86508346093157 *3+1
EVEN: 259525038279472 /2
EVEN: 129762519139736 /2
EVEN: 64881259569868 /2
EVEN: 32440629784934 /2
ODD: 16220314892467 *3+1
EVEN: 48660944677402 /2
ODD: 24330472338701 *3+1
EVEN: 72991417016104 /2
EVEN: 36495708508052 /2
EVEN: 18247854254026 /2
ODD: 9123927127013 *3+1
EVEN: 27371781381040 /2
EVEN: 13685890690520 /2
EVEN: 6842945345260 /2
EVEN: 3421472672630 /2
ODD: 1710736336315 *3+1
EVEN: 5132209008946 /2
ODD: 2566104504473 *3+1
EVEN: 7698313513420 /2
EVEN: 3849156756710 /2
ODD: 1924578378355 *3+1
EVEN: 5773735135066 /2
ODD: 2886867567533 *3+1
EVEN: 8660602702600 /2
EVEN: 4330301351300 /2
EVEN: 2165150675650 /2
ODD: 1082575337825 *3+1
EVEN: 3247726013476 /2
EVEN: 1623863006738 /2
ODD: 811931503369 *3+1
EVEN: 2435794510108 /2
EVEN: 1217897255054 /2
ODD: 608948627527 *3+1
EVEN: 1826845882582 /2
ODD: 913422941291 *3+1
EVEN: 2740268823874 /2
ODD: 1370134411937 *3+1
EVEN: 4110403235812 /2
EVEN: 2055201617906 /2
ODD: 1027600808953 *3+1
EVEN: 3082802426860 /2
EVEN: 1541401213430 /2
ODD: 770700606715 *3+1
EVEN: 2312101820146 /2
ODD: 1156050910073 *3+1
EVEN: 3468152730220 /2
EVEN: 1734076365110 /2
ODD: 867038182555 *3+1
EVEN: 2601114547666 /2
ODD: 1300557273833 *3+1
EVEN: 3901671821500 /2
EVEN: 1950835910750 /2
ODD: 975417955375 *3+1
EVEN: 2926253866126 /2
ODD: 1463126933063 *3+1
EVEN: 4389380799190 /2
ODD: 2194690399595 *3+1
EVEN: 6584071198786 /2
ODD: 3292035599393 *3+1
EVEN: 9876106798180 /2
EVEN: 4938053399090 /2
ODD: 2469026699545 *3+1
EVEN: 7407080098636 /2
EVEN: 3703540049318 /2
ODD: 1851770024659 *3+1
EVEN: 5555310073978 /2
ODD: 2777655036989 *3+1
EVEN: 8332965110968 /2
EVEN: 4166482555484 /2
EVEN: 2083241277742 /2
ODD: 1041620638871 *3+1
EVEN: 3124861916614 /2
ODD: 1562430958307 *3+1
EVEN: 4687292874922 /2
ODD: 2343646437461 *3+1
EVEN: 7030939312384 /2
EVEN: 3515469656192 /2
EVEN: 1757734828096 /2
EVEN: 878867414048 /2
EVEN: 439433707024 /2
EVEN: 219716853512 /2
EVEN: 109858426756 /2
EVEN: 54929213378 /2
ODD: 27464606689 *3+1
EVEN: 82393820068 /2
EVEN: 41196910034 /2
ODD: 20598455017 *3+1
EVEN: 61795365052 /2
EVEN: 30897682526 /2
ODD: 15448841263 *3+1
EVEN: 46346523790 /2
ODD: 23173261895 *3+1
EVEN: 69519785686 /2
ODD: 34759892843 *3+1
EVEN: 104279678530 /2
ODD: 52139839265 *3+1
EVEN: 156419517796 /2
EVEN: 78209758898 /2
ODD: 39104879449 *3+1
EVEN: 117314638348 /2
EVEN: 58657319174 /2
ODD: 29328659587 *3+1
EVEN: 87985978762 /2
ODD: 43992989381 *3+1
EVEN: 131978968144 /2
EVEN: 65989484072 /2
EVEN: 32994742036 /2
EVEN: 16497371018 /2
ODD: 8248685509 *3+1
EVEN: 24746056528 /2
EVEN: 12373028264 /2
EVEN: 6186514132 /2
EVEN: 3093257066 /2
ODD: 1546628533 *3+1
EVEN: 4639885600 /2
EVEN: 2319942800 /2
EVEN: 1159971400 /2
EVEN: 579985700 /2
EVEN: 289992850 /2
ODD: 144996425 *3+1
EVEN: 434989276 /2
EVEN: 217494638 /2
ODD: 108747319 *3+1
EVEN: 326241958 /2
ODD: 163120979 *3+1
EVEN: 489362938 /2
ODD: 244681469 *3+1
EVEN: 734044408 /2
EVEN: 367022204 /2
EVEN: 183511102 /2
ODD: 91755551 *3+1
EVEN: 275266654 /2
ODD: 137633327 *3+1
EVEN: 412899982 /2
ODD: 206449991 *3+1
EVEN: 619349974 /2
ODD: 309674987 *3+1
EVEN: 929024962 /2
ODD: 464512481 *3+1
EVEN: 1393537444 /2
EVEN: 696768722 /2
ODD: 348384361 *3+1
EVEN: 1045153084 /2
EVEN: 522576542 /2
ODD: 261288271 *3+1
EVEN: 783864814 /2
ODD: 391932407 *3+1
EVEN: 1175797222 /2
ODD: 587898611 *3+1
EVEN: 1763695834 /2
ODD: 881847917 *3+1
EVEN: 2645543752 /2
EVEN: 1322771876 /2
EVEN: 661385938 /2
ODD: 330692969 *3+1
EVEN: 992078908 /2
EVEN: 496039454 /2
ODD: 248019727 *3+1
EVEN: 744059182 /2
ODD: 372029591 *3+1
EVEN: 1116088774 /2
ODD: 558044387 *3+1
EVEN: 1674133162 /2
ODD: 837066581 *3+1
EVEN: 2511199744 /2
EVEN: 1255599872 /2
EVEN: 627799936 /2
EVEN: 313899968 /2
EVEN: 156949984 /2
EVEN: 78474992 /2
EVEN: 39237496 /2
EVEN: 19618748 /2
EVEN: 9809374 /2
ODD: 4904687 *3+1
EVEN: 14714062 /2
ODD: 7357031 *3+1
EVEN: 22071094 /2
ODD: 11035547 *3+1
EVEN: 33106642 /2
ODD: 16553321 *3+1
EVEN: 49659964 /2
EVEN: 24829982 /2
ODD: 12414991 *3+1
EVEN: 37244974 /2
ODD: 18622487 *3+1
EVEN: 55867462 /2
ODD: 27933731 *3+1
EVEN: 83801194 /2
ODD: 41900597 *3+1
EVEN: 125701792 /2
EVEN: 62850896 /2
EVEN: 31425448 /2
EVEN: 15712724 /2
EVEN: 7856362 /2
ODD: 3928181 *3+1
EVEN: 11784544 /2
EVEN: 5892272 /2
EVEN: 2946136 /2
EVEN: 1473068 /2
EVEN: 736534 /2
ODD: 368267 *3+1
EVEN: 1104802 /2
ODD: 552401 *3+1
EVEN: 1657204 /2
EVEN: 828602 /2
ODD: 414301 *3+1
EVEN: 1242904 /2
EVEN: 621452 /2
EVEN: 310726 /2
ODD: 155363 *3+1
EVEN: 466090 /2
ODD: 233045 *3+1
EVEN: 699136 /2
EVEN: 349568 /2
EVEN: 174784 /2
EVEN: 87392 /2
EVEN: 43696 /2
EVEN: 21848 /2
EVEN: 10924 /2
EVEN: 5462 /2
ODD: 2731 *3+1
EVEN: 8194 /2
ODD: 4097 *3+1
EVEN: 12292 /2
EVEN: 6146 /2
ODD: 3073 *3+1
EVEN: 9220 /2
EVEN: 4610 /2
ODD: 2305 *3+1
EVEN: 6916 /2
EVEN: 3458 /2
ODD: 1729 *3+1
EVEN: 5188 /2
EVEN: 2594 /2
ODD: 1297 *3+1
EVEN: 3892 /2
EVEN: 1946 /2
ODD: 973 *3+1
EVEN: 2920 /2
EVEN: 1460 /2
EVEN: 730 /2
ODD: 365 *3+1
EVEN: 1096 /2
EVEN: 548 /2
EVEN: 274 /2
ODD: 137 *3+1
EVEN: 412 /2
EVEN: 206 /2
ODD: 103 *3+1
EVEN: 310 /2
ODD: 155 *3+1
EVEN: 466 /2
ODD: 233 *3+1
EVEN: 700 /2
EVEN: 350 /2
ODD: 175 *3+1
EVEN: 526 /2
ODD: 263 *3+1
EVEN: 790 /2
ODD: 395 *3+1
EVEN: 1186 /2
ODD: 593 *3+1
EVEN: 1780 /2
EVEN: 890 /2
ODD: 445 *3+1
EVEN: 1336 /2
EVEN: 668 /2
EVEN: 334 /2
ODD: 167 *3+1
EVEN: 502 /2
ODD: 251 *3+1
EVEN: 754 /2
ODD: 377 *3+1
EVEN: 1132 /2
EVEN: 566 /2
ODD: 283 *3+1
EVEN: 850 /2
ODD: 425 *3+1
EVEN: 1276 /2
EVEN: 638 /2
ODD: 319 *3+1
EVEN: 958 /2
ODD: 479 *3+1
EVEN: 1438 /2
ODD: 719 *3+1
EVEN: 2158 /2
ODD: 1079 *3+1
EVEN: 3238 /2
ODD: 1619 *3+1
EVEN: 4858 /2
ODD: 2429 *3+1
EVEN: 7288 /2
EVEN: 3644 /2
EVEN: 1822 /2
ODD: 911 *3+1
EVEN: 2734 /2
ODD: 1367 *3+1
EVEN: 4102 /2
ODD: 2051 *3+1
EVEN: 6154 /2
ODD: 3077 *3+1
EVEN: 9232 /2
EVEN: 4616 /2
EVEN: 2308 /2
EVEN: 1154 /2
ODD: 577 *3+1
EVEN: 1732 /2
EVEN: 866 /2
ODD: 433 *3+1
EVEN: 1300 /2
EVEN: 650 /2
ODD: 325 *3+1
EVEN: 976 /2
EVEN: 488 /2
EVEN: 244 /2
EVEN: 122 /2
ODD: 61 *3+1
EVEN: 184 /2
EVEN: 92 /2
EVEN: 46 /2
ODD: 23 *3+1
EVEN: 70 /2
ODD: 35 *3+1
EVEN: 106 /2
ODD: 53 *3+1
EVEN: 160 /2
EVEN: 80 /2
EVEN: 40 /2
EVEN: 20 /2
EVEN: 10 /2
ODD: 5 *3+1
EVEN: 16 /2
EVEN: 8 /2
EVEN: 4 /2
EVEN: 2 /2
